# https://code.google.com/p/rawmean/source/browse/trunk/MyStations
ClassicaL: Pure Classic Ireland, http://206.217.201.136:8036
ClassicaL: Smooth Riviera, http://streaming.radionomy.com/SMOOTH-RIVIERA
ClassicaL: Venice Classic Radio Italia, http://109.123.116.202:8010/stream
ClassicaL: WKSU 3 Classical, http://66.225.205.8:8030
CountrY: 1071 WNIH, http://listen.radionomy.com/1071WNIH
CountrY: A Better Country Station, http://streaming.radionomy.com/a-better-country-station
CountrY: A Country Dream, http://streaming.radionomy.com/ACOUNTRYDREAM-Western24H
CountrY: A1 Country, http://streaming.radionomy.com/A1Country-AllAmericanCountryRadio
CountrY: Abacus FM Country, http://streaming.radionomy.com/AbacusfmCountry
CountrY: Absolutely Country Hits Radio, http://185.33.22.15:7800
CountrY: Always Country, http://208.85.240.89:80
CountrY: Big R Radio - Country Gold, http://107.155.126.42:8230
CountrY: Nashville Edge, http://streaming.radionomy.com/NashvilleEdge
CountrY: The Buffalo, http://listen.radionomy.com/The-Buffalo
ElectroniC: 100 DJAY, http://streaming.radionomy.com/100-DJAY
ElectroniC: Air Lounge, http://streaming.radionomy.com/air-lounge
ElectroniC: Ambient Sleeping Pill, http://50.7.96.138:8530/stream
ElectroniC: Chill One, http://streaming.radionomy.com/CHILL-ONE
ElectroniC: Electric FM, http://streaming.streamonomy.com/ElectricFM
ElectroniC: Ibiza Global Radio, http://37.59.254.25:8024
ElectroniC: Radio MyMe, http://streaming.radionomy.com/radiomyme-tv
ElectroniC: Radio Seven, http://188.65.152.205:80
ElectroniC: Radio Staart, http://listen.radionomy.com/RADIOSTAART
ElectroniC: Top Club, http://listen.radionomy.com/TopClub
HitS: 1 Beats, http://streaming.radionomy.com/-1Beats
HitS: 1 Hits, http://streaming.radionomy.com/-1Hits
HitS: 100 Hit Radio, http://streaming.radionomy.com/100-HIT-radio
HitS: American Top40, http://listen.radionomy.com/AMERICANTOP40
HitS: ANTENNE BAYERN Top 40, http://mp3channels.webradio.antenne.de:80/top-40
HitS: Hits and Beats, http://streaming.radionomy.com/HitsandBeats
HitS: Hot40 Music, http://listen.radionomy.com/Hot40Music
HitS: NJOY HIT40, http://listen.radionomy.com/njoyhit40
HitS: Our World Pop, http://streaming.radionomy.com/OurWorld-Pop
HitS: Yes! 91.2, http://46.4.65.194:8039
